X,Y,ID
341529,395053,E01006670
341533,432256,E01025007
341540,369043,E01018378
341543,206978,W01001581
341564,335221,E01028866
341568,389861,E01006774
341575,191740,W01001640
341575,392741,E01006639
341582,397465,E01006417
341585,397882,E01006435
341587,407767,E01025490
341588,400224,E01006493
341594,367172,E01018343
341601,393530,E01006644
341603,354710,E01018339
341605,398724,E01006437
341656,397118,E01006418
341672,433111,E01025012
341697,157340,E01014741
341708,171552,E01014752
341717,392044,E01006642
341721,538376,E01019338
341737,368360,E01018365
341757,462197,E01025114
341764,368950,E01018380
341772,461056,E01025123
341773,395489,E01006666
341779,460050,E01025134
341810,399264,E01006447
341819,409237,E01025517
341826,398445,E01006436
341828,497885,E01019399
341834,394065,E01006671
341839,284714,E01029016
341841,386815,E01006799
341856,390837,E01006487
341868,246316,E01014101
341884,391472,E01006572
341885,553664,E01019245
341888,367161,E01018344
341897,447849,E01025585
341910,462872,E01025116
341921,392576,E01006638
341931,387736,E01006792
341933,400647,E01006492
341952,432851,E01025013
341961,393257,E01006645
341967,368193,E01018364
341979,438895,E01024993
341989,388694,E01006800
342008,552224,E01019213
342018,389286,E01006769
342036,408079,E01025488
342037,397967,E01006434
342071,390153,E01006472
342078,461489,E01025121
342081,367843,E01018346
342092,397497,E01006416
342098,463270,E01025120
342103,129819,E01029222
342104,554218,E01019222
342107,391302,E01006574
342110,395150,E01006668
342127,462138,E01025115
342134,392110,E01006641
342140,399851,E01006494
342178,432333,E01025009
342181,127002,E01029200
342196,366287,E01018319
342213,238827,E01014079
342220,392797,E01006637
342222,555628,E01019196
342248,159279,E01014745
342248,187255,W01001572
342259,386858,E01006795
342262,391725,E01006643
342277,399380,E01006448
342277,555341,E01019197
342281,462911,E01025119
342297,390926,E01006486
342302,157611,E01014742
342312,408351,E01025489
342314,365659,E01018321
342329,463447,E01025117
342339,364643,E01018348
342382,554038,E01019221
342396,428755,E01025000
342408,366633,E01018382
342416,431827,E01025010
342455,553615,E01019223
342490,388178,E01006801
342508,398515,E01006446
342509,137166,E01029130
342523,388919,E01006770
342527,431973,E01025011
342535,419197,E01025531
342539,367433,E01018345
342542,235378,E01014098
342544,385829,E01006533
342549,554666,E01019198
342575,390984,E01006489
342598,367769,E01018347
342603,392517,E01006467
342609,463215,E01025118
342610,392182,E01006469
342622,463619,E01025110
342625,428625,E01024999
342627,365266,E01018322
342638,394018,E01006412
342644,387614,E01006794
342679,165887,E01014859
342684,389161,E01006775
342714,366939,E01018383
342719,391625,E01006450
342746,393328,E01006414
342768,388271,E01006772
342772,321692,E01028860
342779,384951,E01006537
342800,386794,E01006798
342824,127010,E01029201
342832,216646,W01001568
342832,390186,E01006473
342836,387316,E01006793
342847,365973,E01018320
342893,187498,W01001574
342902,327227,E01028863
342903,393552,E01006413
342911,484191,E01019381
342928,383625,E01006739
342969,391063,E01006449
342971,103129,E01020506
342974,385798,E01006531
342976,463848,E01025112
343023,391804,E01006453
343041,165270,E01014860
343041,255932,E01014017
343050,554659,E01019199
343063,463435,E01025113
343074,366555,E01018381
343078,148254,E01029148
343112,392461,E01006468
343116,165778,E01014857
343122,187106,W01001573
343132,367068,E01018384
343141,386277,E01006530
343154,386855,E01006797
343165,430004,E01024998
343203,154507,E01029085
343217,428885,E01024997
343224,432031,E01025008
343234,393026,E01006441
343259,385109,E01006538
343269,283014,E01029014
343269,388024,E01006709
343302,392070,E01006470
343305,117017,E01029218
343305,383388,E01006741
343338,457989,E01025135
343362,115835,E01029216
343413,391274,E01006451
343433,388845,E01006771
343494,407840,E01025491
343501,386390,E01006433
343516,463882,E01025111
343529,441018,E01025562
343548,112516,E01029190
343574,395058,E01006439
343575,281861,E01029013
343578,390007,E01006476
343591,464454,E01025139
343619,391532,E01006452
343647,463030,E01025171
343672,385858,E01006430
343680,423214,E01025496
343691,386889,E01006425
343712,382962,E01006753
343714,390864,E01006474
343720,410856,E01025486
343722,385206,E01006431
343729,383469,E01006758
343734,388222,E01006708
343745,146861,E01029147
343747,187271,W01001591
343754,395631,E01006438
343775,163271,E01014765
343778,392201,E01006442
343818,411648,E01025487
343847,92728,E01020517
343849,464266,E01025136
343895,374219,E01018337
343956,109513,E01029185
343989,166198,E01014856
343989,555592,E01019251
344005,391458,E01006443
344030,392323,E01006444
344056,462864,E01025172
344083,390363,E01006475
344091,366088,E01018323
344103,175574,E01014794
344108,463458,E01025170
344131,386447,E01006421
344133,464595,E01025140
344137,389912,E01006471
344164,423646,E01025497
344175,369504,E01018358
344180,108823,E01029183
344186,112450,E01029189
344200,163994,E01014764
344262,109352,E01029186
344284,464028,E01025138
344289,388512,E01006706
344297,385923,E01006419
344302,384762,E01006432
344305,412544,E01025485
344353,391773,E01006484
344356,383174,E01006755
344358,314985,E01028970
344405,338953,W01000403
344425,385203,E01006427
344467,387996,E01006707
344470,368078,E01018325
344473,411598,E01025483
344524,392305,E01006445
344546,175436,E01014793
344553,110063,E01029184
344557,390056,E01006479
344564,422913,E01025498
344598,309841,E01028955
344605,439145,E01025561
344624,386063,E01006423
344635,404867,E01025479
344641,391504,E01006482
344662,464072,E01025137
344670,370268,E01018359
344682,262364,E01013999
344697,365181,E01018324
344742,392562,E01006440
344748,411837,E01025484
344751,463586,E01025173
344761,383357,E01006756
344777,430953,E01025015
344794,382845,E01006757
344850,384769,E01006429
344852,165816,E01014855
344881,159993,E01014749
344883,464662,E01025085
344916,385397,E01006426
344946,421902,E01025530
344977,156182,E01029128
344980,464957,E01025087
345026,243328,E01014013
345040,391032,E01006481
345041,389866,E01006480
345053,390182,E01006478
345058,385850,E01006422
345062,176379,E01014789
345080,420316,E01025533
345089,387557,E01006710
345090,175936,E01014798
345108,306798,E01028954
345132,391918,E01006465
345134,464202,E01025162
345183,389472,E01006424
345193,108526,E01029182
345230,293052,E01028998
345232,385026,E01006428
345242,383283,E01006754
345272,141880,E01029054
345277,415753,E01025513
345314,421001,E01025532
345337,237579,E01014080
345370,391530,E01006483
345386,231850,E01014099
345449,313037,E01028943
345454,153415,E01029129
345525,390885,E01006477
345531,464944,E01025086
345534,364166,E01018385
345542,375311,E01018336
345586,463601,E01025164
345634,386399,E01006420
345658,463081,E01025165
345705,464570,E01025161
345714,464029,E01025163
345724,176159,E01014797
345733,294262,E01028997
345757,160574,E01014748
345770,478540,E01019342
345786,431949,E01025014
345788,118557,E01029204
345789,153319,E01029127
345854,555122,E01019249
345940,187863,W01001582
345975,375496,E01018338
346064,312538,E01028941
346077,170265,E01014783
346097,454612,E01025107
346112,153658,E01029126
346114,478368,E01019341
346120,169715,E01014785
346148,176131,E01014795
346192,392697,E01006464
346228,241763,E01014012
346258,119638,E01029205
346260,498052,E01019387
346265,126540,E01029223
346275,463038,E01025155
346278,93659,E01020499
346295,92511,E01020502
346322,175382,E01014796
346334,96474,E01020536
346406,136440,E01029055
346422,119897,E01029202
346454,313123,E01028942
346481,551870,E01019250
346524,352615,E01018373
346525,170914,E01014782
346550,462664,E01025157
346579,93177,E01020500
346589,461595,E01025100
346593,199139,W01001549
346597,406383,E01025526
346605,391583,E01006461
346624,390284,E01006502
346650,92831,E01020503
346651,190623,W01001542
346682,176483,E01014788
346688,173685,E01014768
346688,461081,E01025103
346715,463194,E01025153
346729,170729,E01014781
346738,391152,E01006497
346740,382492,E01012401
346742,177051,E01014790
346786,121136,E01029203
346790,209846,W01001575
346796,461818,E01025101
346829,392727,E01006463
346843,105029,E01020494
346850,561726,E01019239
346852,91539,E01020504
346862,545304,E01019315
346877,405727,E01025523
346881,319119,E01028971
346966,170353,E01014784
346970,170001,E01014777
346973,462742,E01025156
346987,162665,E01014853
347005,390743,E01006505
347009,111229,E01029213
347016,391921,E01006460
347035,175782,E01014792
347059,393030,E01006466
347079,410393,E01025506
347080,312626,E01028953
347110,463397,E01025154
347122,406122,E01025524
347133,406525,E01025525
347160,391479,E01006500
347167,116397,E01029191
347180,461960,E01025099
347221,465610,E01025159
347231,461397,E01025102
347242,466009,E01025158
347248,423146,E01025436
347287,312005,E01028951
347293,475281,E01025148
347304,187963,W01001598
347363,188618,W01001550
347384,390703,E01006501
347384,392043,E01006459
347419,462998,E01025150
347428,93687,E01020501
347433,346567,E01018357
347467,392706,E01006462
347476,401144,E01006883
347493,170005,E01014778
347496,401688,E01006887
347500,304136,E01028950
347531,312891,E01028972
347532,171133,E01014780
347542,572080,E01019229
347548,117563,E01029192
347553,311445,E01028952
347554,309075,E01028935
347558,425545,E01025438
347589,175984,E01014791
347604,244536,E01014006
347606,188394,W01001551
347608,406758,E01025522
347627,391415,E01006496
347632,101669,E01020495
347667,406473,E01025520
347667,461309,E01025104
347668,308652,E01028937
347669,459765,E01025146
347711,463269,E01025149
347719,390860,E01006504
347725,528453,E01019311
347733,466867,E01025160
347741,136986,E01029072
347745,258741,E01014044
347774,460312,E01025144
347790,135554,E01029076
347817,402131,E01006886
347836,392168,E01006499
347841,370707,E01018308
347843,462653,E01025151
347857,188756,W01001544
347859,341186,W01000346
347869,393178,E01006828
347870,94060,E01020498
347913,136002,E01029075
347914,359448,E01018371
347951,463662,E01025152
347964,310981,E01028964
347971,460586,E01025147
347977,406157,E01025521
348006,170814,E01014779
348045,136647,E01029070
348090,113758,E01029212
348100,170084,E01014776
348102,395797,E01006825
348108,462070,E01025093
348113,424241,E01025437
348117,188934,W01001543
348135,400464,E01006884
348141,392435,E01006498
348143,425656,E01025441
348165,187785,W01001588
348167,168994,E01014738
348175,455562,E01025106
348196,101385,E01020496
348196,128528,E01029225
348215,536370,E01019316
348230,461118,E01025129
348230,461759,E01025094
348235,312391,E01028974
348237,395178,E01006826
348255,308610,E01028936
348255,467754,E01025089
348264,460427,E01025145
348266,426366,E01025440
348275,385886,E01012389
348283,400772,E01006882
348289,459876,E01025141
348293,248770,E01014100
348297,459269,E01025143
348313,461359,E01025128
348348,396279,E01006823
348349,419532,E01024974
348357,468528,E01025090
348373,445116,E01025559
348378,407800,E01025468
348383,258916,E01014043
348387,460741,E01025125
348389,136297,E01029073
348390,323562,E01028862
348410,170417,E01014775
348428,130226,E01029224
348455,135710,E01029074
348455,310609,E01028963
348458,188066,W01001589
348474,391418,E01006891
348485,461818,E01025095
348500,386700,E01012422
348506,312935,E01028973
348531,406879,E01025481
348533,459158,E01025142
348550,258275,E01014046
348585,267345,E01013998
348585,462403,E01025091
348589,374454,E01018695
348594,462706,E01025092
348626,168553,E01014737
348643,384383,E01012391
348648,391959,E01006890
348664,387168,E01012420
348683,385984,E01012390
348726,460742,E01025126
348735,394097,E01006829
348743,418859,E01024976
348750,167824,E01014739
348767,347185,E01018355
348767,445512,E01025560
348768,310169,E01028962
348774,241197,E01014083
348775,407574,E01025469
348781,240686,E01014077
348805,395739,E01006822
348808,375264,E01018697
348819,460149,E01025127
348840,128659,E01029226
348857,391505,E01006893
348858,479798,E01019343
348873,329266,E01028888
348886,396229,E01006824
348913,392797,E01006827
348954,393562,E01006830
348956,396919,E01006914
348974,406915,E01025480
348985,366635,E01018368
349004,385646,E01012388
349015,446949,E01025548
349016,136787,E01029071
349018,410662,E01025512
349023,391925,E01006892
349027,238360,E01013997
349027,386937,E01012419
349041,171436,E01014852
349055,311449,E01028940
349070,387447,E01012423
349070,405547,E01025492
349089,470104,E01025088
349113,313629,E01028931
349117,386424,E01012377
349122,426081,E01025439
349130,407255,E01025471
349132,366829,E01018370
349170,163325,E01014854
349198,445898,E01025558
349222,556874,E01019224
349243,312546,E01028946
349246,485073,E01019377
349262,280024,E01029004
349279,241907,E01014087
349285,259332,E01014041
349288,385979,E01012380
349293,393982,E01006904
349296,395612,E01006879
349320,405897,E01025527
349323,258665,E01014047
349327,390881,E01006895
349334,193212,W01001590
349334,396519,E01006917
349348,404863,E01025494
349348,434371,E01025280
349356,414743,E01024964
349358,387110,E01012421
349359,240402,E01014078
349398,407515,E01025470
349406,237907,E01013992
349409,151394,E01029060
349413,138771,E01029047
349417,388435,E01006503
349417,406586,E01025482
349419,430334,E01025270
349434,314154,E01028930
349448,297960,E01028960
349449,442912,E01025553
349451,238625,E01013996
349455,225343,E01014059
349469,412268,E01025511
349471,375826,E01018696
349473,240861,E01014085
349493,399917,E01006885
349505,241450,E01014089
349505,311902,E01028938
349519,405161,E01025493
349522,259717,E01014042
349533,311458,E01028939
349553,470202,E01025096
349562,393103,E01006906
349585,431872,E01025272
349601,395098,E01006833
349610,410492,E01025510
349614,391264,E01006894
349620,314934,E01028929
349636,394490,E01006835
349650,117732,E01029215
349671,385682,E01012442
349688,430253,E01025271
349690,385529,E01012443
349705,242036,E01014088
349729,393572,E01006903
349745,395569,E01006878
349752,237947,E01013993
349753,386107,E01012379
349753,394136,E01006831
349762,390694,E01006888
349780,94035,E01020531
349780,258932,E01014048
349790,159013,E01014747
349791,495278,E01019346
349800,396073,E01006918
349807,238361,E01013995
349814,472295,E01025169
349833,138938,E01029046
349835,313313,E01028945
349846,405819,E01025528
349849,291987,E01028990
349858,406214,E01025529
349859,212993,W01001553
349867,392715,E01006902
349896,386567,E01012378
349926,404758,E01025504
349927,481652,E01019382
349933,239881,E01014075
349937,472217,E01025168
349949,315416,E01028956
349978,238942,E01013994
349982,396452,E01006916
349986,311336,E01028984
349990,387233,E01012376
350003,314344,E01028934
350020,450414,E01025609
350037,138312,E01029051
350051,390290,E01006889
350058,316142,E01028958
350060,381227,E01012417
350065,139579,E01029050
350083,212176,W01001577
350085,395073,E01006834
350087,188210,W01001578
350090,240111,E01014076
350109,203911,W01001594
350143,431062,E01025265
350145,395758,E01006876
350161,430279,E01025268
350164,405179,E01025505
350170,313721,E01028944
350194,312493,E01028987
350202,554449,E01019219
350205,426485,E01025453
350214,470643,E01025098
350217,393236,E01006907
350228,469967,E01025097
350240,395393,E01006880
350247,258163,E01014045
350257,238620,E01014071
350266,465017,E01025108
350279,212196,W01001576
350281,404770,E01025503
350289,241065,E01014084
350296,262377,E01014097
350319,315800,E01028957
350328,432297,E01025273
350358,311281,E01028985
350370,381955,E01012429
350390,397146,E01006919
350391,230578,E01014060
350402,89580,E01020507
350415,314821,E01028933
350428,237953,E01014072
350452,393535,E01006905
350458,312828,E01028988
350497,139035,E01029049
350497,396520,E01006915
350528,430137,E01025269
350561,394887,E01006832
350572,310614,E01028986
350578,146858,E01029052
350608,430656,E01025267
350627,393073,E01006913
350631,419839,E01024975
350634,444855,E01025549
350642,214365,W01001552
350644,395781,E01006877
350659,238478,E01014070
350683,404528,E01025535
350699,425109,E01025455
350704,240532,E01014086
350722,313554,E01028989
350723,385997,E01012427
350732,387985,E01012374
350768,530047,E01019335
350779,242722,E01014007
350802,239016,E01014074
350802,382405,E01012428
350805,139403,E01029048
350807,311657,E01028949
350848,387495,E01012375
350856,314746,E01028981
350886,493973,E01019371
350902,432110,E01025262
350959,385558,E01012424
350960,381314,E01012416
350974,312986,E01028967
350996,432767,E01025263
351011,396091,E01006881
351029,213153,W01001554
351039,522320,E01019308
351044,428078,E01025424
351050,383106,E01012430
351055,329411,E01028889
351065,430815,E01025266
351067,315264,E01028982
351078,431528,E01025260
351088,531048,E01019331
351092,310939,E01028948
351098,328718,E01028890
351112,114629,E01029181
351112,425709,E01025454
351117,240091,E01014010
351123,119439,E01029214
351124,364091,E01018369
351135,440491,E01025547
351138,274774,E01029008
351148,530310,E01019336
351154,386478,E01012426
351176,491172,E01019369
351198,491687,E01019361
351199,397805,E01006851
351201,388075,E01012393
351208,492842,E01019360
351216,465438,E01025109
351222,169027,E01014740
351225,312324,E01028947
351225,492282,E01019363
351240,421821,E01025451
351244,432387,E01025264
351259,368746,E01018349
351261,238576,E01014068
351284,384326,E01012441
351287,313689,E01028968
351301,246619,E01014082
351303,385948,E01012425
351309,241350,E01013989
351313,493694,E01019370
351327,238184,E01014073
351359,348208,E01018356
351360,491936,E01019364
351367,382802,E01012431
351373,313042,E01028965
351376,427638,E01025467
351392,454602,E01025105
351393,275720,E01029009
351425,334344,E01028898
351445,382230,E01012400
351456,240910,E01013986
351466,395789,E01006870
351473,405368,E01025536
351487,529763,E01019333
351504,391030,E01006910
351508,431834,E01025261
351515,529273,E01019334
351519,488027,E01019383
351542,530660,E01019330
351545,422240,E01025452
351548,239744,E01014011
351571,377691,E01018689
351576,405132,E01025534
351600,427209,E01025410
351608,416988,E01024965
351609,358967,E01018372
351610,315060,E01028983
351614,397640,E01006849
351630,436771,E01025281
351640,328927,E01028886
351650,388182,E01012395
351656,381386,E01012418
351660,313277,E01028966
351669,430641,E01025233
351670,397081,E01006853
351672,175753,E01014767
351674,387430,E01012394
351683,385788,E01012367
351684,386871,E01012369
351697,531418,E01019329
351704,275589,E01029010
351706,428757,E01025425
351709,428055,E01025466
351717,430191,E01025231
351728,381822,E01012398
351746,178054,E01014496
351752,393968,E01006912
351783,429725,E01025288
351808,398321,E01006855
351822,275209,E01029006
351857,391686,E01006911
351867,239540,E01014092
351876,329340,E01028887
351877,395502,E01006872
351882,212315,W01001599
351892,433137,E01025257
351901,241195,E01013987
351908,238225,E01014069
351909,386346,E01012370
351913,406275,E01025540
351915,315540,E01028932
351942,198670,W01001583
351949,527045,E01019312
351954,417122,E01024963
351956,428723,E01025426
351981,321587,E01028861
351985,380661,E01012415
351990,376797,E01018690
351995,530222,E01019327
352000,427241,E01025409
352008,274916,E01029007
352026,397015,E01006854
352054,493314,E01019365
352063,382541,E01012405
352070,386672,E01012368
352112,392901,E01006848
352115,377749,E01018688
352120,431478,E01025240
352141,397826,E01006850
352143,240313,E01013988
352164,430239,E01025232
352170,430736,E01025311
352183,112330,E01029180
352185,529658,E01019332
352189,421457,E01025460
352201,387849,E01012392
352207,274434,E01029011
352215,391603,E01006909
352234,378412,E01018685
352259,409922,E01025539
352260,175994,E01014786
352273,381705,E01012397
352296,404659,E01025537
352302,416573,E01024966
352309,123605,E01029198
352318,427705,E01025408
352344,422433,E01025416
352345,392163,E01006896
352364,393315,E01006846
352369,431115,E01025309
352385,206858,W01001595
352393,381251,E01012399
352405,274609,E01029012
352410,530311,E01019328
352411,490576,E01019367
352426,430485,E01025312
352438,395671,E01006873
352456,116238,E01029159
352457,463289,E01025131
352459,177487,E01014499
352462,396452,E01006814
352488,491446,E01019362
352500,434941,E01025277
352506,427127,E01025427
352514,391573,E01006908
352515,492073,E01019366
352521,478509,E01019347
352525,421840,E01025459
352527,493283,E01019359
352530,386216,E01012412
352530,431641,E01025239
352555,239671,E01014091
352578,426565,E01025429
352581,432723,E01025258
352594,175576,E01014787
352607,393803,E01006845
352612,393025,E01006847
352613,377340,E01018687
352632,399419,E01006807
352640,433426,E01025259
352643,194108,W01001585
352643,286229,E01029015
352643,395034,E01006874
352645,396838,E01006810
352652,378369,E01018686
352652,386721,E01012413
352663,177042,E01014493
352665,382185,E01012402
352680,220141,E01014050
352681,240543,E01014095
352700,561048,E01019201
352701,391997,E01006897
352710,145642,E01029061
352722,430698,E01025310
352725,392602,E01006901
352733,403245,E01006366
352745,397323,E01006852
352750,490822,E01019368
352763,170938,E01014849
352769,368279,E01018350
352780,193591,W01001586
352781,529926,E01019326
352812,116923,E01029160
352815,164934,E01014848
352818,404152,E01006365
352819,381575,E01012396
352819,429864,E01025314
352873,403091,E01006367
352882,176552,E01014494
352894,470429,E01025130
352897,380440,E01012373
352898,399989,E01006806
352905,492686,E01019358
352906,432634,E01025256
352918,422478,E01025415
352928,426852,E01025428
352936,400401,E01006802
352947,431111,E01025308
352949,382712,E01012404
352951,396279,E01006812
352951,431856,E01025241
352957,429102,E01025289
352958,387194,E01012411
352967,421619,E01025447
352970,128030,E01029211
352976,409321,E01006321
352996,240351,E01014094
352999,382130,E01012403
353006,396832,E01006811
353016,302421,E01028961
353022,234765,E01014026
353032,390912,E01006898
353047,427407,E01025449
353063,561524,E01019202
353090,421124,E01025445
353092,386751,E01012414
353094,380913,E01012408
353098,428512,E01025291
353110,395362,E01006871
353114,412071,E01025538
353139,239621,E01014090
353143,430493,E01025313
353147,476656,E01019348
353165,193011,W01001559
353170,428963,E01025290
353185,431219,E01025276
353214,427961,E01025448
353224,176597,E01014495
353244,177639,E01014498
353272,176975,E01014492
353297,405242,E01006362
353309,430865,E01025274
353329,192470,W01001584
353332,251379,E01014025
353343,116716,E01029162
353353,404506,E01006364
353364,421767,E01025446
353366,433144,E01025299
353368,409774,E01006320
353403,341476,E01028897
353416,393487,E01006844
353426,427141,E01025450
353437,400383,E01006804
353440,394671,E01006875
353442,246488,E01014081
353442,387256,E01012410
353443,193731,W01001587
353453,422411,E01025423
353455,239339,E01014093
353461,379873,E01012372
353484,422700,E01025421
353488,433500,E01025302
353508,382157,E01012383
353509,396436,E01006815
353526,158217,E01014383
353556,432364,E01025242
353584,395276,E01006821
353622,415379,E01024923
353632,117199,E01029161
353640,426258,E01025412
353663,191992,W01001593
353666,430634,E01025275
353672,560883,E01019200
353677,372811,E01018684
353687,405264,E01006363
353696,393123,E01006900
353701,425433,E01025419
353701,430204,E01025292
353704,464571,E01025133
353710,408428,E01006314
353721,382650,E01012382
353754,170117,E01014851
353760,177549,E01014497
353773,424385,E01025420
353776,341044,E01028896
353787,380048,E01012371
353790,192151,W01001592
353825,426444,E01025411
353829,135401,E01029019
353836,145480,E01029080
353842,433672,E01025301
353847,116268,E01029245
353906,342252,E01028892
353907,272247,E01028996
353919,114748,E01029244
353924,113416,E01029178
353931,395892,E01006819
353936,116616,E01029249
353962,117400,E01029255
353975,381117,E01012407
353987,394204,E01006899
354001,380582,E01012409
354008,311785,E01028959
354024,431510,E01025243
354043,432862,E01025300
354044,266986,E01014096
354058,194411,E01022275
354065,422381,E01025422
354100,145751,E01029079
354109,428954,E01025306
354110,396808,E01006813
354120,184830,E01014954
354122,381957,E01012384
354133,421788,E01025435
354137,394855,E01006817
354144,433260,E01025303
354178,395268,E01006820
354248,382433,E01012381
354263,121976,E01029199
354274,430632,E01025294
354282,396446,E01006818
354291,117017,E01029247
354296,145283,E01029081
354307,340920,E01028894
354311,408210,E01006313
354315,538856,E01019322
354335,401530,E01006368
354336,178199,E01014638
354350,430091,E01025293
354381,115113,E01029242
354407,429261,E01025307
354427,404713,E01006399
354445,341743,E01028891
354475,145884,E01029078
354484,117744,E01029251
354484,381165,E01012406
354485,193590,E01022272
354509,406018,E01006396
354514,431842,E01025251
354516,131215,E01029210
354571,422551,E01025431
354572,430385,E01025244
354606,380319,E01012439
354612,146304,E01029083
354624,427154,E01025464
354625,426123,E01025462
354629,397052,E01006843
354638,421898,E01025430
354645,408674,E01006312
354655,425332,E01025442
354659,394871,E01006816
354659,421178,E01025434
354674,405379,E01006398
354691,410562,E01006316
354696,374641,E01018698
354727,116924,E01029248
354730,409080,E01006318
354734,405812,E01006397
354735,341332,E01028895
354742,116385,E01029246
354743,114757,E01029243
354773,170547,E01014850
354776,192091,E01022273
354809,430555,E01025246
354824,396747,E01006837
354827,428734,E01025304
354843,425625,E01025444
354847,178661,E01014640
354865,484104,E01019352
354877,380657,E01012437
354879,177580,E01014642
354881,404557,E01006358
354889,115874,E01029241
354932,430195,E01025295
354940,429104,E01025305
354946,173414,E01014766
354946,405416,E01006356
354952,195947,E01022274
354975,423054,E01025418
354992,178460,E01014639
355003,166227,E01014847
355050,422666,E01025433
355053,176996,E01014644
355063,419787,E01024967
355066,426339,E01025461
355091,380175,E01012440
355094,176498,E01014643
355096,419268,E01024969
355100,430997,E01025245
355135,398291,E01006803
355142,403727,E01006401
355144,117098,E01029250
355144,423582,E01025417
355163,421940,E01025432
355177,382346,E01012444
355179,411077,E01006315
355182,418450,E01024971
355224,382746,E01012445
355226,205900,E01022263
355243,185137,E01014953
355252,432372,E01025254
355264,402823,E01006394
355277,367188,E01018707
355318,381646,E01012435
355318,431707,E01025252
355322,425659,E01025443
355334,405215,E01006357
355336,177412,E01014641
355340,175790,E01014713
355366,405959,E01006360
355373,380923,E01012436
355373,399614,E01006809
355379,430350,E01025298
355389,404529,E01006359
355392,397141,E01006841
355437,429711,E01025247
355448,257267,E01014024
355460,354437,E01018481
355469,217573,E01014031
355490,362379,E01018723
355526,427244,E01025463
355532,430059,E01025297
355549,389134,E01012494
355566,396796,E01006838
355582,116820,E01029231
355591,402533,E01006395
355592,403408,E01006402
355601,427612,E01025465
355632,413533,E01024922
355643,432879,E01025253
355649,115863,E01029234
355672,419548,E01024968
355688,146249,E01029082
355711,362408,E01018724
355712,543792,E01019320
355725,339125,E01028893
355730,380661,E01012438
355736,404618,E01006354
355741,407536,E01006259
355747,410307,E01006319
355753,399724,E01006808
355756,400161,E01006805
355759,176737,E01014711
355765,382147,E01012434
355766,431396,E01025235
355769,387177,E01012530
355771,430429,E01025296
355781,404239,E01006355
355785,415291,E01024924
355796,429788,E01025250
355797,333532,E01028880
355822,426727,E01025404
355826,241236,E01014022
355835,117643,E01029254
355845,422183,E01024958
355852,175265,E01014709
355863,322330,E01028883
355886,426338,E01025406
355892,106363,E01020530
355894,179160,E01014604
355911,418319,E01024970
355914,402851,E01006393
355930,176203,E01014712
355932,406096,E01006361
355960,388669,E01012493
355962,436573,E01025282
355974,430872,E01025285
355981,116502,E01029232
355988,403280,E01006400
355991,410820,E01006317
356008,432040,E01025237
356010,381281,E01012432
356017,422854,E01024957
356019,321198,E01028884
356024,116880,E01029233
356024,432542,E01025255
356050,418665,E01024972
356095,387609,E01012529
356104,404986,E01006351
356114,494430,E01019394
356122,380785,E01012433
356137,405501,E01006350
356137,427204,E01025403
356146,117241,E01029235
356158,404545,E01006353
356159,429929,E01025248
356160,388083,E01012531
356172,383310,E01012386
356184,428161,E01025457
356186,388940,E01012491
356192,514948,E01019337
356207,396696,E01006839
356211,146139,E01029084
356247,177007,E01014716
356257,431881,E01025238
356261,409850,E01006229
356273,243544,E01014023
356277,167600,E01014517
356306,425536,E01025405
356321,422310,E01024956
356337,426121,E01025407
356338,175120,E01014710
356339,175895,E01014714
356346,393300,E01012469
356367,397272,E01006842
356369,407218,E01006253
356383,431393,E01025236
356393,410243,E01006238
356397,413790,E01024961
356413,392645,E01012470
356414,116368,E01029239
356414,414057,E01024959
356447,113529,E01029179
356460,403147,E01006403
356519,179431,E01014602
356537,387348,E01012528
356539,414554,E01024960
356587,170518,E01014501
356605,169274,E01014520
356612,406827,E01006256
356615,167706,E01014516
356615,430477,E01025286
356619,168154,E01014515
356624,400662,E01006266
356628,117850,E01029252
356638,403808,E01006404
356639,168663,E01014522
356648,426374,E01025399
356653,404943,E01006352
356676,395270,E01006865
356682,389395,E01012567
356686,117299,E01029237
356686,388772,E01012492
356690,387986,E01012532
356702,397272,E01006840
356734,116645,E01029240
356734,426775,E01025402
356735,430948,E01025284
356736,425591,E01025401
356778,414706,E01024962
356781,381265,E01012385
356803,407361,E01006254
356809,429985,E01025249
356817,176942,E01014715
356819,176369,E01014717
356821,116955,E01029236
356823,410575,E01006237
356844,172943,E01014547
356858,395682,E01006869
356869,173719,E01014544
356909,172640,E01014548
356910,399490,E01006264
356919,400384,E01006267
356929,393020,E01012467
356939,178674,E01014606
356943,438677,E01025279
356956,335297,E01028881
356956,431657,E01025287
356970,169066,E01014521
356975,403492,E01006408
357000,178049,E01014718
357002,409579,E01006230
357033,181465,E01014861
357035,179227,E01014605
357037,399892,E01006261
357053,432323,E01025234
357057,406467,E01006258
357059,401400,E01006262
357060,387552,E01012527
357075,404271,E01006411
357079,388451,E01012500
357086,409111,E01006233
357092,171673,E01014695
357096,156284,E01014418
357102,117676,E01029253
357102,389485,E01012568
357115,173519,E01014545
357126,403031,E01006409
357142,173030,E01014546
357151,397323,E01006836
357172,177195,E01014719
357187,162759,E01014382
357196,407501,E01006260
357207,236093,E01013990
357214,174485,E01014556
357221,168516,E01014600
357223,117025,E01029238
357223,167562,E01014597
357245,170859,E01014506
357246,167835,E01014595
357266,211123,E01022242
357270,406589,E01006257
357281,430920,E01025283
