X,Y,AREACD
280408,375789,W01001926
280445,114530,E01020138
280473,369272,W01000137
280699,352785,W01000189
280859,60284,E01020180
280982,212290,W01000426
281018,178144,W01001053
281030,67783,E01020193
281040,177510,W01001054
281151,77218,E01020202
281196,192291,W01000898
281329,178682,W01001031
281381,181758,W01000999
281390,381196,W01000173
281408,60226,E01020181
281512,78488,E01020206
281555,178117,W01001032
281607,177322,W01001047
281641,176917,W01001046
281674,74860,E01020236
281755,181223,W01001000
281821,93934,E01020263
281872,208746,W01000965
281901,182016,W01001002
281941,381446,W01000174
281987,78290,E01020203
282044,184572,W01000933
282074,381381,W01000175
282274,86238,E01020273
282302,181490,W01001001
282314,53968,E01020188
282341,177288,W01001045
282432,182392,W01001049
282484,100531,E01020061
282515,177683,W01001044
282679,378808,W01000167
282768,102640,E01020069
282797,202614,W01000954
282798,202758,W01000953
282924,380011,W01000154
282937,182910,W01001052
282973,69159,E01020191
283040,75677,E01020204
283151,182500,W01001050
283186,100419,E01020060
283226,380498,W01000158
283357,177511,W01001030
283576,99922,E01020041
283633,380748,W01000157
283708,183169,W01001051
283812,66668,E01020238
283821,182616,W01001048
283899,380978,W01000156
283930,66600,E01020239
283974,100552,E01020042
283975,380175,W01000155
284080,177611,W01001029
284118,71993,E01020207
284163,379252,W01000183
284233,378031,W01000181
284280,86192,E01020274
284472,378142,W01000180
284587,379355,W01000182
284616,71410,E01020209
284647,57730,E01020156
284682,77572,E01020223
284702,211866,W01000496
284843,70152,E01020194
284889,71575,E01020208
284932,71922,E01020210
284989,192383,W01000995
285008,191168,W01001017
285049,378553,W01000143
285068,48006,E01020175
285077,190412,W01001019
285152,193111,W01000994
285183,210019,W01000944
285337,71388,E01020216
285342,378740,W01000144
285374,194573,W01000991
285482,193931,W01000993
285537,190909,W01001018
285548,68833,E01020192
285554,191279,W01001014
285571,377935,W01000145
285660,182754,W01000996
285675,71034,E01020225
285805,194493,W01000992
285811,71937,E01020219
285859,196083,W01000920
285935,70615,E01020226
286025,190407,W01001020
286061,71352,E01020218
286332,70964,E01020224
286372,190991,W01001015
286405,189625,W01001012
286438,378346,W01000139
286503,51360,E01020155
286529,79419,E01020220
286531,190402,W01001016
286544,71414,E01020217
286571,74207,E01020256
286595,60579,E01015190
286716,51607,E01020154
286740,195283,W01000921
286745,188972,W01001013
286749,174923,W01001127
286773,70373,E01020227
286785,63092,E01020170
286799,377633,W01000138
286822,79186,E01020222
286873,73170,E01020255
286906,73659,E01020254
286944,74568,E01020257
286965,92929,E01020262
286994,205558,W01000893
287035,107277,E01020077
287099,51268,E01020151
287107,79614,E01020221
287119,59869,E01015195
287124,378005,W01000126
287152,365481,W01000159
287169,61612,E01015191
287172,74167,E01020253
287214,378400,W01000128
287294,60561,E01015194
287341,206444,W01000925
287357,61160,E01015192
287371,72729,E01020252
287432,70351,E01020214
287433,73403,E01020250
287506,61678,E01015196
287506,71274,E01020211
287540,59299,E01015221
287552,199116,W01000924
287592,179827,W01000989
287667,61118,E01015193
287680,73728,E01020251
287685,51298,E01020152
287790,71089,E01020212
287859,58762,E01015223
287886,378408,W01000127
287917,60694,E01015205
287920,62303,E01015226
287950,69947,E01020215
287974,67866,E01020247
287975,68398,E01020249
287999,61793,E01015203
288014,70643,E01020213
288047,61327,E01015202
288087,98968,E01020068
288094,67217,E01020248
288238,331720,W01000083
288255,60553,E01015206
288290,60143,E01015234
288345,377957,W01000163
288416,58001,E01015200
288417,59730,E01015220
288426,61185,E01015204
288454,206730,W01000926
288463,62763,E01015230
288476,179232,W01001918
288546,61972,E01015227
288581,60379,E01015233
288616,60898,E01015231
288722,180129,W01000990
288730,57583,E01015197
288766,65737,E01015250
288771,146789,E01029336
288799,179526,W01001921
288802,60009,E01015219
288856,51548,E01020153
288860,58013,E01015198
288891,56276,E01015201
288909,65417,E01015249
288961,180520,W01001011
288984,58696,E01015222
289009,62050,E01015225
289034,180758,W01001010
289067,69526,E01020246
289075,247002,W01000471
289109,60841,E01015232
289115,178943,W01001920
289132,61475,E01015229
289194,196506,W01000930
289198,64985,E01015211
289221,179771,W01001027
289250,60124,E01015235
289319,183710,W01000974
289329,66020,E01015254
289360,62435,E01015224
289394,61898,E01015228
289420,56897,E01015199
289443,179287,W01001919
289474,180767,W01000997
289563,67001,E01015253
289577,184488,W01001058
289606,64564,E01015213
289627,182164,W01001041
289669,65546,E01015251
289681,180162,W01001026
289756,377503,W01000164
289798,62983,E01015208
289847,64166,E01015207
289904,89310,E01020243
289939,64809,E01015210
290001,187119,W01000975
290021,179820,W01001028
290109,93683,E01019982
290149,134932,E01029338
290189,92907,E01019984
290194,192973,W01000978
290208,63718,E01015209
290219,184647,W01001057
290223,181302,W01001022
290225,91379,E01019976
290227,91967,E01019974
290253,183279,W01001056
290255,183545,W01001055
290286,64323,E01015212
290318,92518,E01019981
290341,93698,E01019980
290359,179015,W01001036
290405,191703,W01001042
290476,66983,E01015252
290504,180659,W01001023
290568,191086,W01001043
290588,65172,E01015258
290605,91454,E01019977
290618,183871,W01000987
290624,91972,E01019975
290629,378099,W01000153
290635,73512,E01020201
290676,93295,E01019983
290755,92584,E01019985
290767,64578,E01015261
290792,181835,W01001008
290839,65971,E01015257
290842,178663,W01001037
290850,180181,W01001021
290905,181038,W01001038
290923,179370,W01001035
290929,73875,E01020200
290940,173465,W01001128
290972,64295,E01015255
290984,66676,E01015262
290992,92203,E01020029
291048,91568,E01020031
291125,373155,W01000122
291133,67747,E01015264
291165,66407,E01015263
291166,90976,E01019973
291170,64791,E01015260
291171,54798,E01015245
291210,65214,E01015259
291235,180256,W01000981
291244,67292,E01015265
291250,187427,W01001009
291266,91976,E01020030
291366,65723,E01015237
291369,184441,W01000986
291412,55874,E01015184
291425,91563,E01020032
291442,93089,E01020017
291451,94280,E01033233
291490,90302,E01019969
291509,118388,E01020049
291557,66971,E01015266
291575,54714,E01015244
291586,63810,E01015256
291586,65381,E01015242
291635,89858,E01019968
291638,179755,W01000982
291656,66142,E01015238
291658,92631,E01020018
291694,65157,E01015241
291694,91339,E01019972
291729,228425,W01000474
291749,64295,E01015217
291750,64630,E01015214
291763,127637,E01029328
291806,70584,E01020261
291807,66544,E01015236
291811,180329,W01000980
291849,56379,E01015188
291865,55360,E01015246
291883,86460,E01020241
291930,91756,E01019971
291950,92318,E01020016
291993,65733,E01015239
292004,93378,E01020021
292007,89676,E01019970
292014,55893,E01015185
292016,64920,E01015218
292132,64632,E01015216
292186,181428,W01000998
292203,63432,E01015267
292277,63998,E01015270
292320,56248,E01015189
292326,55337,E01015248
292350,93193,E01020022
292368,179600,W01000984
292381,64581,E01015215
292449,92069,E01020025
292456,102497,E01020044
292486,55956,E01015186
292554,65374,E01015240
292559,180116,W01000979
292565,180589,W01000985
292572,93423,E01020020
292610,336024,W01000051
292679,55237,E01015247
292717,65036,E01015243
292725,93704,E01020019
292789,63592,E01015268
292804,199384,W01001267
292833,94881,E01020001
292840,92923,E01019995
292850,206426,W01001233
292868,92136,E01020024
292872,55875,E01015183
292885,94029,E01019999
292891,92485,E01019996
292925,73382,E01020272
292952,179805,W01000983
293015,74071,E01020270
293029,64269,E01015269
293035,93052,E01019994
293064,93469,E01019997
293085,72250,E01020260
293105,91499,E01020023
293178,190993,W01001034
293179,94531,E01019998
293198,56302,E01015187
293260,190006,W01001033
293300,93577,E01020007
293308,73220,E01020271
293311,187634,W01000977
293382,198720,W01001268
293425,98094,E01019903
293435,93331,E01020008
293443,74433,E01020265
293472,192916,W01001024
293494,92878,E01020009
293503,63800,E01015271
293604,94042,E01020000
293613,91239,E01020010
293666,73733,E01020266
293723,92472,E01019987
293764,179607,W01001003
293768,192235,W01001025
293805,198465,W01001266
293810,73189,E01020264
293843,93461,E01020006
293909,92728,E01019989
293957,91106,E01020015
294038,377243,W01000141
294052,377982,W01000179
294058,72860,E01020269
294102,175892,W01001105
294105,198327,W01001265
294119,91768,E01020013
294143,94551,E01019990
294182,73694,E01020267
294200,92155,E01019988
294220,87795,E01020242
294233,94182,E01019991
294265,74270,E01020268
294297,92507,E01019986
294321,376818,W01000142
294344,113216,E01020080
294360,93055,E01020036
294465,91817,E01020014
294468,93739,E01019992
294474,287188,W01000429
294480,94721,E01019993
294501,89921,E01020011
294543,87549,E01020240
294572,90537,E01020035
294775,377889,W01000178
294776,112386,E01020079
294778,92731,E01020040
294876,195991,W01001271
294880,111696,E01020081
294911,378605,W01001928
294942,377309,W01000140
294964,91823,E01020027
294993,89504,E01020012
295044,197527,W01001272
295078,112625,E01020078
295117,181888,W01001006
295156,93889,E01020005
295180,93033,E01020039
295180,93466,E01020037
295248,92127,E01020026
295331,94454,E01020002
295398,92677,E01020038
295440,75194,E01020233
295479,284653,W01000467
295502,284061,W01000466
295550,76694,E01020235
295565,197046,W01001273
295577,181766,W01001007
295583,378733,W01001927
295613,112917,E01020048
295614,348537,W01000190
295639,91283,E01033234
295650,76255,E01020234
295661,146219,E01029333
295684,91626,E01033232
295715,196564,W01001269
295737,76955,E01020230
295751,122345,E01020050
295764,205438,W01001188
295787,205868,W01001187
295795,103039,E01020071
295818,180835,W01001005
295841,113793,E01020047
295909,142416,E01029325
295944,182276,W01001039
296004,83184,E01020245
296015,169009,W01001110
296056,145837,E01029331
296116,112414,E01020052
296157,88720,E01020033
296207,366252,W01000162
296234,76717,E01020228
296234,196653,W01001270
296239,181599,W01001004
296278,94522,E01020003
296314,77349,E01020232
296384,113080,E01020065
296413,182312,W01001040
296487,113832,E01020066
296492,205519,W01001186
296511,88344,E01033235
296522,113375,E01020067
296549,94121,E01020004
296636,145867,E01032636
296753,196145,W01001216
296754,87885,E01033236
296758,517022,E01019291
296797,77784,E01020231
296843,516284,E01019302
296853,112523,E01020053
296871,195186,W01001214
296889,307505,W01000452
296927,146493,E01029330
296972,195860,W01001215
296985,517246,E01019292
297067,168252,W01001109
297087,169392,W01001112
297087,195193,W01001213
297088,168630,W01001107
297110,511691,E01019300
297128,146085,E01029329
297133,112203,E01020051
297136,204830,W01001221
297146,516109,E01019301
297166,268218,W01000487
297263,78868,E01020229
297368,198363,W01001202
297442,338083,W01000082
297504,518221,E01019280
297507,81667,E01020244
297512,145323,E01029324
297550,194917,W01001286
297605,168958,W01001111
297627,379185,W01000184
297636,193001,W01001166
297779,189490,W01000976
297791,519110,E01019260
297825,194935,W01001287
297841,517622,E01019281
297855,204675,W01001222
297953,90599,E01019898
297957,515601,E01019295
298023,517141,E01019282
298028,168695,W01001106
298046,145233,E01029322
298105,516159,E01019294
298123,520621,E01019270
298147,189200,W01001178
298151,197636,W01001203
298205,203478,W01001154
298214,518475,E01019262
298345,188264,W01001179
298364,192940,W01001167
298430,203073,W01001156
298443,515510,E01019296
298444,96680,E01019892
298447,195178,W01001288
298476,519359,E01019261
298559,517268,E01019287
298563,380175,W01000149
298571,183175,W01001160
298654,517698,E01019288
298682,85930,E01019964
298764,516276,E01019285
298816,168729,W01001108
298901,192913,W01001247
298905,517101,E01019286
298915,203042,W01001151
298933,174091,W01001083
299038,379602,W01000151
299130,380419,W01000152
299176,194825,W01001285
299222,526641,E01019111
299223,182994,W01001161
299229,193390,W01001200
299244,516778,E01019284
299245,204815,W01001152
299262,203716,W01001153
299273,526053,E01019112
299279,192351,W01001248
299311,84335,E01019965
299313,98195,E01019891
299323,187921,W01001914
299326,379296,W01000150
299329,231466,W01000503
299446,174527,W01001082
299543,526850,E01019108
299565,527417,E01019113
299571,525480,E01019100
299588,193027,W01001260
299669,191787,W01001218
299680,80744,E01019918
299689,375810,W01000191
299698,519571,E01019297
299711,203413,W01001155
299723,103738,E01020043
299747,528706,E01019121
299750,528296,E01019120
299805,193890,W01001201
299837,197352,W01001177
299841,196918,W01001175
299872,191228,W01001219
299905,202849,W01001148
299906,192320,W01001261
299979,202284,W01001149
299980,527427,E01019109
299984,183193,W01001189
300009,182707,W01001190
300053,174336,W01001084
300070,196513,W01001176
300092,252309,W01000450
300116,191224,W01001220
300121,199629,W01001141
300157,81404,E01019919
300158,528294,E01019118
300191,510797,E01019272
300192,380874,W01000241
300197,177417,W01001085
300241,529492,E01019122
300251,188056,W01001255
300253,527951,E01019117
300281,81006,E01019916
300284,191641,W01001217
300325,202323,W01001150
300358,381137,W01000239
300359,523324,E01019269
300399,514148,E01019273
300423,81826,E01019910
300449,527398,E01019110
300451,190435,W01001253
300482,81369,E01019917
300493,82951,E01019911
300542,528501,E01019116
300567,80787,E01019912
300635,187282,W01001917
300658,511294,E01019271
300694,510338,E01019275
300697,525490,E01019101
300705,82592,E01019909
300705,380597,W01000237
300708,194812,W01001274
300724,270316,W01000477
300743,381331,W01000240
300763,527785,E01019119
300785,192083,W01001259
300804,200056,W01001140
300805,180223,W01001192
300895,112784,E01020059
300947,203082,W01001147
300965,142387,E01029326
300988,94607,E01019893
300990,508748,E01019257
300996,194220,W01001275
301017,195504,W01001276
301040,201616,W01001137
301060,522829,E01019268
301124,188234,W01001249
301125,511220,E01019274
301150,81847,E01019922
301153,87136,E01019963
301189,515795,E01019264
301191,80508,E01019913
301229,83472,E01019908
301251,82473,E01019923
301289,380825,W01000236
301314,381796,W01000228
301354,200783,W01001139
301380,530428,E01019124
301466,83145,E01019906
301476,169166,W01001122
301479,186767,W01001252
301520,81151,E01019915
301530,81738,E01019921
301536,381172,W01000238
301562,201032,W01001138
301598,167906,W01001121
301622,106728,E01020058
301626,180533,W01001191
301659,293468,W01000433
301665,188182,W01001250
301672,190222,W01001173
301719,107176,E01020057
301739,188453,W01001251
301746,82623,E01019904
301804,515221,E01019265
301820,381922,W01000227
301837,381509,W01000231
301850,530486,E01019125
301857,531118,E01019123
301871,258651,W01000472
301878,528859,E01019129
301881,380316,W01000230
301916,193849,W01001280
301924,81958,E01019920
301995,202395,W01001170
301997,514740,E01019267
302012,507087,E01019258
302020,82932,E01019907
302051,83434,E01019905
302090,191912,W01001230
302114,107212,E01020055
302126,514127,E01019266
302150,206899,W01001291
302174,191593,W01001232
302201,380730,W01000233
302248,533673,E01019099
