WZ11CD,BNGEAST,BNGNORTH,LONGITUDE,LATITUDE
E33048965,295021,112478,-3.494294805,50.90220248
E33046712,329874,137154,-3.003533825,51.12935168
E33046793,296801,146232,-3.478627997,51.20594596
E33046713,329811,136874,-3.004367866,51.12682396
E33046792,291366,127903,-3.550865518,51.04017793
E33048963,294881,112010,-3.496152453,50.89797098
E33046589,383318,218540,-2.24367327,51.86518476
E33046508,394836,222596,-2.076468181,51.90188335
E33046710,329678,137134,-3.006325519,51.12914676
E33046791,325447,125162,-3.064304814,51.02097801
E33048960,296356,112481,-3.475321837,50.90247369
E33047116,359244,172462,-2.58788402,51.44966578
E33047197,374982,166255,-2.360976827,51.39477291
E33046588,383095,218626,-2.246907906,51.8659507
E33046509,394452,221914,-2.08203256,51.89574582
E33046711,329859,137013,-3.003709103,51.12808093
E33046790,324271,126078,-3.081257803,51.02905702
E33047196,375111,165422,-2.35906438,51.38729253
E33047114,359972,173695,-2.577552787,51.46080574
E33047195,375206,165023,-2.357668194,51.38370899
E33047115,359174,172478,-2.588892193,51.44980373
E33047194,374988,165327,-2.360819509,51.38642824
E33047112,359129,173401,-2.589650337,51.45810062
E33047193,375585,165901,-2.352283505,51.3916219
E33047113,359050,173488,-2.590797531,51.45887871
E33047192,375700,165692,-2.350610819,51.38974315
E33047110,359426,173277,-2.585352379,51.45700759
E33047191,375275,165821,-2.356738116,51.39088567
E33047111,359397,173402,-2.585790672,51.45812955
E33047190,375562,166272,-2.352639413,51.39495027
E33046718,330464,148861,-2.99736257,51.23467708
E33046799,400427,161520,-1.995257854,51.35275951
E33046798,400559,161606,-1.99336429,51.35352833
E33048969,304054,114628,-3.366448319,50.92310275
E33047199,375501,164945,-2.353430066,51.38302009
E33047119,356740,173909,-2.624095063,51.46248875
E33047198,374725,165386,-2.364602386,51.38694953
E33049956,377339,205439,-2.329641118,51.74718774
E33048126,413425,92384,-1.811152226,50.73091627
E33049957,375679,206986,-2.353788562,51.76102594
E33049954,373596,209453,-2.384164443,51.78311139
E33045906,408123,90902,-1.886299411,50.71768963
E33045987,419367,184332,-1.722034714,51.55754182
E33048124,413370,93429,-1.811892156,50.74032323
E33049955,381053,206639,-2.275903095,51.75811139
E33045907,406848,91548,-1.904344912,50.72351632
E33045986,415072,184951,-1.783959701,51.56323889
E33048125,413546,92805,-1.809410057,50.73470497
E33049952,377643,208106,-2.32541108,51.77118014
E33045904,407955,91006,-1.888686463,50.7186322
E33045985,416678,185235,-1.760779385,51.56574291
E33048122,409578,92835,-1.865639423,50.73505506
E33049953,374867,208513,-2.365660761,51.7747166
E33045905,408515,90819,-1.880756788,50.71694151
E33045984,415979,185461,-1.77085805,51.56780047
E33048123,413667,92773,-1.807701224,50.73441056
E33049950,386637,210398,-2.19515336,51.79207503
E33045902,411047,94734,-1.84476876,50.7521011
E33045983,418095,189055,-1.740144465,51.60004968
E33048120,409900,93038,-1.861068338,50.73686774
E33049951,372222,204774,-2.403698462,51.74097519
E33045903,411261,94911,-1.84172729,50.75368887
E33045982,418637,189409,-1.732303084,51.60321515
E33048121,408837,92710,-1.87614349,50.73393923
E33045900,411613,94839,-1.83674718,50.75303672
E33045981,418916,186482,-1.728426537,51.57689071
E33048336,414546,183792,-1.791599443,51.55282953
E33045901,411404,94854,-1.839702892,50.75317334
E33045980,418587,189106,-1.733038805,51.60048823
E33048337,415424,183610,-1.778939751,51.55116991
E33048334,414864,183308,-1.787029782,51.54846797
E33048335,413375,183791,-1.808483733,51.55285313
E33048332,417165,183784,-1.753831809,51.55268273
E33048333,417746,184307,-1.745422312,51.55736914
E33049958,383814,207144,-2.235931762,51.76273848
E33048128,411007,92707,-1.845403518,50.73387598
E33048330,414604,184148,-1.790749684,51.5560259
E33049959,383667,205854,-2.238000499,51.75113616
E33048129,410906,92362,-1.846836833,50.7307759
E33048331,417445,183831,-1.749779897,51.55310015
E33045908,406982,91397,-1.902458359,50.72215286
E33045989,419255,183986,-1.723674889,51.55443568
E33048506,164972,40145,-5.295701118,50.21451815
E33048587,232133,83465,-4.374731056,50.62665893
E33045909,408655,93596,-1.87869808,50.74191175
E33045988,418724,184299,-1.731310815,51.55726331
E33048507,165272,40768,-5.291886477,50.22023557
E33048586,233038,85456,-4.362840029,50.64481128
E33048504,165628,40665,-5.286845583,50.21945018
E33048585,232306,83810,-4.372438637,50.62980998
E33048505,165617,40240,-5.286740812,50.21563234
E33048584,232746,85266,-4.366888812,50.64301452
E33048502,167769,42083,-5.257750469,50.23302845
E33048583,233204,84388,-4.360012833,50.63525614
E33048503,168699,41639,-5.244461733,50.22940578
E33048582,228042,89717,-4.435422026,50.68163331
E33048338,414214,183521,-1.796404418,51.55040638
E33048500,168145,41486,-5.252125652,50.22781576
E33048581,208983,82444,-4.701142926,50.61035597
E33048501,169026,38740,-5.238119465,50.20350349
E33048580,224123,87005,-4.489553898,50.65610203
E33048797,293833,97966,-3.506980347,50.77153031
E33048716,182876,61920,-5.057669375,50.41691732
E33048796,296294,97025,-3.471821571,50.76351775
E33048717,181555,61438,-5.075954396,50.41210308
E33048795,331189,99273,-2.977559439,50.78892121
E33048714,181927,60849,-5.070389454,50.40694488
E33048794,329488,98387,-3.001519782,50.78075638
E33048715,181355,61372,-5.078720741,50.41143201
E33048793,329699,98359,-2.99852311,50.78052706
E33048712,182097,61243,-5.068219976,50.41054732
E33048792,329862,98730,-2.996289382,50.78388695
E33048713,181621,61767,-5.07521777,50.41507754
E33048508,164476,40201,-5.302673216,50.214828
E33048791,330101,98517,-2.99285864,50.78199992
E33048589,233736,84090,-4.352371081,50.63273602
E33048710,181027,61595,-5.083466805,50.41331043
E33048509,164591,39762,-5.300797683,50.21093293
E33048790,330593,101536,-2.986440957,50.80919958
E33048588,233305,84981,-4.358860152,50.64061521
E33048711,181858,61695,-5.071843847,50.41452093
E33049116,287632,51335,-3.580795528,50.35117446
E33049197,287180,74044,-3.593995401,50.55523272
E33049117,286274,51339,-3.599874183,50.35094688
E33049196,286923,73542,-3.597463137,50.55067077
E33049114,272826,56642,-3.790600523,50.39586257
E33049195,287068,72600,-3.595133846,50.54222673
E33049115,276327,48852,-3.738812899,50.32658638
E33049194,286623,72554,-3.601398784,50.54173125
E33049112,277660,61894,-3.724340534,50.44410234
E33049193,287288,73631,-3.592342005,50.55154207
E33049113,277825,53116,-3.719155648,50.36522747
E33049192,287179,72890,-3.593653813,50.54485714
E33049110,272010,48738,-3.799389187,50.32463567
E33049191,293367,74391,-3.506790526,50.55951053
E33048799,291151,97579,-3.544880276,50.76755257
E33048718,182088,62015,-5.068799864,50.41748291
E33049111,277695,58323,-3.722677935,50.4120098
E33049190,294315,73947,-3.493278854,50.55569323
E33048798,301700,98861,-3.395694546,50.7809689
E33048719,194722,58864,-4.889482576,50.39372709
E33049118,287486,52042,-3.583056293,50.3575014
E33049199,292716,73036,-3.515584622,50.54721311
E33049119,286604,50925,-3.595114578,50.34728712
E33049198,294202,72978,-3.494604864,50.54696805
E33050076,386733,222569,-2.19422745,51.90149925
E33050077,391330,216204,-2.127251526,51.84436337
E33050074,394082,219345,-2.087363608,51.87264686
E33050072,390308,219225,-2.142173582,51.87151078
E33050073,385299,221008,-2.215002379,51.88743124
E33050070,387322,220762,-2.185607119,51.88527211
E33050071,387110,221513,-2.188706956,51.89201805
E33050246,367377,133575,-2.467289412,51.10054454
E33050247,367792,134718,-2.461470368,51.11084087
E33050244,329935,130755,-3.001405565,51.07182741
E33050245,330231,134079,-2.997826408,51.10175019
E33050242,329149,132998,-3.013064019,51.09189817
E33050243,328824,132624,-3.017632715,51.08849558
E33050078,389847,216633,-2.148802131,51.84820245
E33047099,359413,172810,-2.585490543,51.45281045
E33047019,248072,54485,-4.137766927,50.37059517
E33047098,358765,172893,-2.594827217,51.45350841
E33049856,360632,205882,-2.571667824,51.7502422
E33048026,289295,61807,-3.560511792,50.44563027
E33049857,362109,206289,-2.550326746,51.7540059
E33048027,289517,61921,-3.55742973,50.44669833
E33049854,358772,211414,-2.599277129,51.79983932
E33045806,247712,54667,-4.142895412,50.37214014
E33045887,408469,91159,-1.881397793,50.71999873
E33048024,292097,63483,-3.521552582,50.46121604
E33049855,357781,210620,-2.613547151,51.79262823
E33045886,408764,90869,-1.877228385,50.71738258
E33048025,292319,63116,-3.518317431,50.45796434
E33049852,358093,212428,-2.609249915,51.8089057
E33045804,248240,54111,-4.135251821,50.36727942
E33045885,408370,91273,-1.882797102,50.72102547
E33048022,292901,63351,-3.510188912,50.46018526
E33049853,357214,211092,-2.621823935,51.79682606
E33045805,247799,54782,-4.14171868,50.3731968
E33045884,408224,91209,-1.884869361,50.72044577
E33048023,292479,64167,-3.516373084,50.46743932
E33045802,248408,54459,-4.133035077,50.37045273
E33045883,408459,91203,-1.881533963,50.72038924
E33048020,291868,63633,-3.524824245,50.46253012
E33049851,357504,210828,-2.61758889,51.79447579
E33045803,246277,54385,-4.162944373,50.36923221
E33045882,409685,91581,-1.864154618,50.72377153
E33048021,292694,63802,-3.51323641,50.46420069
E33045800,247482,54366,-4.146011708,50.3693792
E33045881,409607,91322,-1.86526569,50.72144618
E33048236,401253,90327,-1.983613673,50.71257321
E33045801,247979,54357,-4.139021356,50.36942728
E33045880,409666,91420,-1.86443251,50.72232674
E33048237,400717,91684,-1.991200668,50.7247817
E33048234,401593,90684,-1.978802763,50.71578458
E33048235,401923,90923,-1.974127067,50.71793406
E33048232,401994,91374,-1.973120143,50.72198782
E33048233,402246,91518,-1.969540116,50.723281
E33049858,357413,208036,-2.618571488,51.76936653
E33048028,288608,61982,-3.570245887,50.44707092
E33048230,399036,90895,-2.01502005,50.71768594
E33049859,361468,208237,-2.559827985,51.77147158
E33048029,289493,62306,-3.557883258,50.45015392
E33048231,398729,91359,-2.019376363,50.72185535
E33045808,247457,54666,-4.146478541,50.37206412
E33045889,408805,91216,-1.876634661,50.72050328
E33048487,167278,43558,-5.265531134,50.24607835
E33048406,242327,52142,-4.217502112,50.34803046
E33045809,247517,54610,-4.145614985,50.37157875
E33045888,408668,91181,-1.87857223,50.72019278
E33048486,166054,45120,-5.283631524,50.25962065
E33048407,243079,51472,-4.206665794,50.34220969
E33048485,179695,32927,-5.085471836,50.15536524
E33048404,243254,55258,-4.205784238,50.3762789
E33048484,179126,32178,-5.092994478,50.14843055
E33048405,242288,55522,-4.219467326,50.37839478
E33048483,179011,33245,-5.095222324,50.15796982
E33048402,243734,54918,-4.198898922,50.37335306
E33048482,179820,31505,-5.082913831,50.1426411
E33048403,244008,55113,-4.195123644,50.37517339
E33048238,401035,90483,-1.986702358,50.71397866
E33048481,180711,32196,-5.070861248,50.1491806
E33048400,212937,51085,-4.629641466,50.32992952
E33048239,399428,91306,-2.009470974,50.72137606
E33048480,180826,32516,-5.069432,50.15209481
E33048401,243765,55317,-4.198627118,50.37694268
E33048616,209652,76282,-4.688551823,50.55522502
E33048697,188901,56026,-4.969669501,50.36617998
E33048617,205879,74329,-4.740722095,50.53644411
E33048696,190547,62908,-4.950388161,50.42857651
E33048614,199638,72317,-4.827600563,50.51626088
E33048695,183227,63246,-5.053493529,50.42895342
E33048615,198739,72402,-4.840316849,50.51671763
E33048694,183530,61924,-5.048470607,50.41719341
E33048612,199538,72950,-4.829357168,50.52191466
E33048693,184817,60206,-5.029404591,50.4022407
E33048613,198889,72192,-4.838095573,50.51488327
E33048692,183517,62214,-5.048827646,50.41979341
E33048489,168979,43545,-5.241702488,50.24663401
E33048408,225521,53275,-4.454026753,50.35346681
E33048610,186772,74581,-5.010125589,50.53204843
E33048691,146453,29597,-5.547746556,50.11219325
E33048488,165955,42125,-5.283168437,50.23269009
E33048409,225248,53439,-4.457939345,50.35486287
E33049016,251362,147529,-4.129195814,51.20757759
E33048611,199066,72071,-4.835530802,50.5138539
E33048690,146910,26394,-5.539246966,50.08363334
E33049097,280743,50995,-3.677474175,50.34675865
E33049017,247079,143738,-4.188845751,51.17237979
E33049096,280028,60442,-3.690536838,50.43153998
E33049014,251414,146781,-4.128139439,51.20087044
E33049095,280658,59821,-3.68147614,50.42608279
E33049015,251819,147230,-4.122542981,51.20500366
E33049094,280987,60064,-3.676915703,50.42833269
E33049012,250525,145998,-4.140539493,51.19359966
E33049093,280221,60242,-3.687755567,50.42977607
E33049013,251848,146879,-4.121978337,51.2018632
E33049092,278707,60472,-3.709138272,50.43153564
E33049010,265748,146129,-3.922861599,51.19856101
E33049091,280738,59970,-3.680394544,50.42744058
E33049011,258093,146959,-4.032688522,51.20416731
E33048618,211960,69526,-4.6525896,50.49527897
E33048699,185115,67563,-5.029440453,50.46841639
E33049090,269968,60278,-3.832045528,50.4279194
E33048619,203860,64055,-4.763789687,50.44348134
E33048698,186839,65101,-5.003770474,50.4469394
E33049018,245900,143763,-4.205717579,51.17228625
E33049099,282927,61177,-3.649961659,50.43873413
E33049019,244383,139110,-4.225383808,51.13006825
E33049098,288538,51525,-3.568116237,50.3530563
E33050166,352321,133745,-2.682318848,51.10101176
E33050167,359352,141766,-2.582824332,51.17368061
E33050164,361470,138569,-2.552188356,51.14508118
E33050165,355062,138663,-2.643797387,51.14545783
E33050162,362516,135876,-2.5369486,51.12093564
E33050163,355865,134125,-2.631762075,51.10471878
E33050160,349359,138808,-2.72533873,51.14627943
E33050161,347702,135546,-2.748542483,51.11680479
E33050376,306793,121937,-3.329368136,50.98926402
E33050377,323375,126356,-3.094096414,51.03143961
E33050374,312033,125752,-3.255644529,51.02437962
E33050375,308097,127830,-3.312288917,51.04244593
E33050373,308533,127595,-3.306007329,51.04040703
E33050168,348142,136474,-2.742397857,51.12519074
E33050370,321605,125723,-3.119190716,51.02551086
E33050169,348461,136582,-2.737849153,51.12619057
E33050371,321885,125823,-3.115218635,51.02644792
E33050546,392479,187434,-2.109952192,51.58570998
E33050547,392912,188463,-2.103714877,51.59496648
E33050544,393044,187860,-2.101796527,51.58954345
E33050545,394738,192167,-2.077418467,51.62829469
E33050542,410038,193553,-1.856336888,51.64069235
E33050543,404659,194239,-1.934066834,51.64693085
E33050378,323219,126943,-3.096438238,51.03669786
E33050540,409608,195292,-1.862513798,51.65633682
E33050379,323789,125911,-3.088093257,51.02749506
E33050541,410066,193729,-1.855938412,51.64227242
E33050756,385706,159407,-2.206557238,51.33357585
E33047766,364094,178327,-2.518687766,51.50273211
E33050757,385680,158050,-2.206874957,51.32137029
E33047767,361292,178359,-2.559061255,51.50283143
E33050754,385034,158010,-2.216147083,51.32099665
E33047764,361094,180641,-2.562166914,51.52333643
E33050755,385829,159298,-2.204792053,51.33259289
E33047765,362982,179636,-2.534853468,51.51442546
E33050752,385750,160909,-2.205987623,51.34707977
E33047762,362965,179904,-2.535117371,51.51683579
E33050753,387317,159588,-2.183449674,51.33523713
E33047763,363383,177635,-2.528862111,51.496462
E33050548,396993,194111,-2.044853005,51.64579195
E33050750,387446,158519,-2.181556599,51.32563246
E33047760,364937,180733,-2.506789879,51.52441171
E33050549,393310,187169,-2.097947035,51.58333382
E33050751,385952,160176,-2.203061647,51.34049725
E33047761,365766,181600,-2.494929223,51.53226241
E33050758,385787,158911,-2.205379162,51.32911491
E33047768,363157,179991,-2.532367512,51.51763069
E33050759,385431,158428,-2.210464021,51.32475989
E33047769,360057,178644,-2.576883339,51.50531048
E33045546,359237,175907,-2.588379721,51.48063978
E33045547,359079,175906,-2.590657455,51.48061921
E33045544,357126,170786,-2.618151332,51.43444294
E33045545,356368,171250,-2.62912537,51.43855662
E33045542,353546,180378,-2.670913044,51.52040209
E33045543,353022,179155,-2.678299939,51.50935976
E33049766,411330,214605,-1.836991411,51.82994802
E33045540,352666,180159,-2.683567885,51.51835703
E33049767,420323,212995,-1.706593087,51.81522129
E33045541,352589,180675,-2.684745447,51.5229875
E33049764,403228,222317,-1.954497232,51.8993865
E33045756,364960,173716,-2.505750385,51.46132903
E33049765,402454,219391,-1.96575773,51.87308405
E33045757,364609,173818,-2.510812934,51.46221818
E33049762,402335,206715,-1.967572738,51.75911449
E33045754,363890,177610,-2.521557527,51.4962696
E33049763,397140,207985,-2.042846202,51.77053162
E33045755,364768,173809,-2.508524818,51.46215218
E33049760,393269,214087,-2.099071267,51.82535961
E33045752,369913,182791,-2.435243824,51.54320442
E33049761,402583,215760,-1.963918989,51.84043872
E33045753,363932,178202,-2.521019538,51.50159215
E33047946,245190,54600,-4.178306045,50.37087915
E33045548,356254,169547,-2.630546738,51.42323359
E33045750,369671,182536,-2.438710542,51.54089987
E33046156,180719,61752,-5.087883594,50.41460883
E33047947,245221,55736,-4.178343461,50.38109399
E33045549,358020,170026,-2.605207653,51.42767659
E33045751,369864,182328,-2.435912036,51.53904385
E33046157,181301,61708,-5.079679104,50.41442978
E33047944,249502,55257,-4.117981818,50.37790656
E33046154,180852,61605,-5.085929844,50.41333346
E33047945,245454,55252,-4.17485859,50.37680809
E33046155,180903,61668,-5.085254271,50.41392087
E33047942,248765,55533,-4.128444311,50.38019542
E33046152,206359,52691,-4.722780549,50.34222763
E33047943,249109,54994,-4.123400642,50.3754433
E33049768,409808,198682,-1.859516792,51.68681554
E33046153,180346,62295,-5.093441558,50.41934427
E33047940,246069,55240,-4.16621877,50.37686284
E33049769,419310,204162,-1.721771361,51.73584149
E33046150,203633,52792,-4.761092424,50.34223063
E33047941,249229,55613,-4.12196422,50.38103203
E33046151,205312,52879,-4.737575268,50.34357177
E33045758,372142,182415,-2.403067862,51.5399367
E33046326,273507,44148,-3.776826612,50.28369986
E33045759,371370,182482,-2.41421576,51.5405063
E33046327,273473,44444,-3.777405113,50.28635491
E33046324,263502,56118,-3.921518288,50.38905685
E33046325,273340,44518,-3.779292009,50.28699262
E33046322,261157,55944,-3.95442288,50.38694543
E33046323,263554,56360,-3.920875446,50.39124703
E33047948,245797,54355,-4.169681814,50.36883585
E33046158,181262,61653,-5.080192229,50.41392449
E33046320,261402,55946,-3.95097897,50.38702495
E33047949,245475,54740,-4.174359112,50.37221458
E33046159,201137,52457,-4.795955399,50.33838747
E33046321,260693,55960,-3.960946331,50.38698148
E33046536,402166,202182,-1.970051144,51.71836457
E33046537,402716,200783,-1.962089986,51.70577875
E33046534,402099,201992,-1.971011383,51.71665639
E33046535,401045,201535,-1.986275971,51.71254355
E33046532,402173,202048,-1.969950815,51.71715351
E33046533,402254,202052,-1.968770099,51.71719579
E33046328,273442,44247,-3.7777731,50.28457826
E33046530,402287,201925,-1.968297025,51.71604771
E33046329,279693,61150,-3.695473542,50.43783731
E33046531,402523,201941,-1.96487996,51.71619095
E33046706,330173,137711,-2.999359763,51.13439272
E33046787,322393,124450,-3.107684634,51.01417277
E33046707,330066,137794,-3.000907774,51.13513152
E33046786,322115,124590,-3.111684706,51.01539001
E33046704,330471,138095,-2.995181253,51.13788239
E33046785,321541,124218,-3.119778547,51.01196968
E33046705,330229,137546,-2.998535903,51.13292172
E33046784,321616,124681,-3.118805807,51.01614359
E33046702,330239,137956,-2.998468333,51.13660725
E33046783,322643,125047,-3.104252478,51.01957284
E33046703,330788,138580,-2.990743043,51.14228408
E33046782,322741,125402,-3.102928962,51.02277427
E33046538,422540,232620,-1.673151119,51.99157335
E33046700,330406,138239,-2.996132088,51.13917097
E33046781,324090,125417,-3.083697374,51.02309188
E33046539,411812,223706,-1.829694294,51.91176653
E33046701,330977,139118,-2.988139685,51.14714806
E33046780,325245,124639,-3.067071215,51.01624682
E33047106,359233,173488,-2.588166064,51.45888893
E33047187,372901,166413,-2.39089276,51.39610181
E33047107,358934,173520,-2.592467808,51.45915631
E33047186,377154,167024,-2.329804204,51.40178261
E33047104,359405,172752,-2.585600645,51.45228593
E33047185,376085,166479,-2.345132095,51.39683836
E33047105,359290,172870,-2.587269397,51.45334045
E33047184,375688,166712,-2.350853777,51.39891054
E33047102,359118,172799,-2.589734504,51.4526868
E33047183,366150,167434,-2.488025353,51.40491836
E33047103,359011,172716,-2.591263778,51.45193494
E33047182,366123,168045,-2.488477979,51.41040725
E33047100,359068,172820,-2.590459115,51.45287436
E33047181,365304,168063,-2.500252318,51.41051769
E33046708,329777,137127,-3.004905455,51.1290993
E33046789,323939,125766,-3.085928141,51.02620947
E33047101,359311,172754,-2.586953569,51.452297
E33047180,364733,167685,-2.508414961,51.40708659
E33046709,329686,136917,-3.006162157,51.12719523
E33046788,322449,124363,-3.106868867,51.01339628
E33047397,362559,174615,-2.540413712,51.46925207
E33047316,359352,177363,-2.586889387,51.49374036
E33047396,363376,174478,-2.528633549,51.46807843
E33047317,360136,177525,-2.575622954,51.49525376
E33047395,363937,174539,-2.520572518,51.46866478
E33047314,359778,177681,-2.580791478,51.49662705
E33047394,363249,174416,-2.530452353,51.46751357
E33047315,358576,177608,-2.598101774,51.49588747
E33047393,362865,174686,-2.536017046,51.4699128
E33047312,358899,177135,-2.593387543,51.49165381
E33047392,359040,175161,-2.591132768,51.47391787
E33047313,358935,177766,-2.592947323,51.49733351
E33047108,359024,173435,-2.591160677,51.4583955
E33047189,373476,165904,-2.382587148,51.3915536
E33047391,358916,174855,-2.5928774,51.47115666
E33047310,353540,177068,-2.670565969,51.49064166
E33047109,359296,173377,-2.587241759,51.45789971
E33047188,372478,166938,-2.397012719,51.40080195
E33047390,358603,175056,-2.597406547,51.47293871
E33047311,354793,178363,-2.652682422,51.50238191
E33047318,360023,177970,-2.5772925,51.49924408
E33047399,357991,174393,-2.60615081,51.46693223
E33047398,363427,175369,-2.52798858,51.47608636
E33047319,360243,177065,-2.574023513,51.4911268
E33049946,386688,209716,-2.194384307,51.78593922
E33048156,410987,91429,-1.845718706,50.72238763
E33049947,389250,212387,-2.157336367,51.81001517
E33048157,411285,92195,-1.841473519,50.72926665
E33049944,383504,212890,-2.240697731,51.814395
E33045936,401936,94118,-1.973922335,50.74666561
E33048154,413089,91874,-1.815925445,50.72634331
E33049945,389078,204105,-2.159559761,51.7355479
E33045937,401987,93845,-1.973199134,50.74420945
E33048155,413155,91548,-1.815007839,50.72340641
E33049942,386851,215036,-2.192225296,51.83377526
E33045934,401772,93390,-1.976257089,50.74011534
E33048152,413530,91622,-1.809683622,50.72406343
E33049943,380032,213289,-2.291081053,51.81787091
E33045935,401241,93876,-1.983776408,50.74448828
E33048153,413282,92064,-1.813179482,50.72804816
E33049940,380943,212829,-2.277844065,51.81376153
E33045932,401662,93915,-1.977811439,50.74483591
E33048150,412930,91958,-1.81817598,50.72709945
E33049941,378014,213478,-2.320370377,51.81949045
E33045933,401606,93706,-1.978605074,50.74296039
E33048151,414005,91465,-1.802957875,50.72264643
E33045930,401772,93895,-1.976250267,50.74465922
E33048326,410814,184351,-1.845403836,51.55793925
E33045931,401546,93443,-1.979461765,50.74059855
E33048327,415162,184405,-1.782684716,51.5583272
E33048324,416538,184052,-1.762850093,51.55511828
E33048325,416177,185035,-1.768017235,51.56395869
E33048322,415990,184256,-1.770756612,51.55695979
E33048323,415791,184686,-1.773607963,51.56083783
E33049948,390811,207008,-2.134547283,51.76167606
E33048158,411693,91749,-1.835705315,50.72524564
E33048320,417102,185142,-1.754665512,51.56489865
E33049949,385209,208132,-2.215767041,51.77166683
E33048159,411210,91980,-1.842537018,50.72733231
E33048321,416577,185726,-1.762213939,51.5701599
E33045938,400454,94121,-1.994929267,50.74669267
E33048536,166483,27772,-5.266970509,50.10402529
E33045939,400198,93756,-1.998553276,50.74340811
E33048537,166064,27264,-5.2725094,50.09929876
E33048534,166030,28115,-5.273504638,50.10692629
E33048535,166303,27431,-5.269277026,50.10088915
E33048532,165924,27503,-5.274606711,50.10139271
E33048533,166319,28720,-5.269840016,50.11247279
E33048328,415504,184038,-1.777771719,51.55501863
E33048530,176052,34092,-5.137077556,50.16446121
E33048329,415155,183938,-1.782809299,51.55412816
E33048531,165705,27543,-5.277689431,50.10166241
E33048787,313330,100765,-3.231217349,50.79994004
E33048706,180625,61449,-5.089033401,50.41185378
E33048786,308022,105586,-3.307728597,50.84246068
E33048707,178965,60347,-5.111713538,50.40133702
E33048785,308592,98368,-3.297840048,50.77766024
E33048704,191148,63359,-4.942199067,50.43283915
E33048784,304620,96939,-3.35377874,50.76417821
E33048705,191065,62505,-4.94288605,50.42514338
E33048783,310254,96733,-3.273872768,50.7632212
E33048702,191344,60103,-4.937634698,50.40366963
E33048782,315778,100159,-3.196354802,50.79485287
E33048703,191287,59191,-4.937928768,50.39546003
E33048538,166872,26546,-5.260791444,50.09316973
E33048781,314955,99771,-3.207936162,50.79124715
E33048700,192303,65066,-4.926905746,50.44858354
E33048539,166152,27050,-5.271143265,50.09740864
E33048780,315140,99989,-3.205364256,50.79323223
E33048701,190883,57514,-4.942662655,50.38024822
E33049106,263649,56641,-3.919640431,50.39379461
E33049187,282893,75920,-3.655076586,50.5712524
E33049107,263618,56046,-3.919856745,50.38843862
E33049186,282052,74368,-3.666455786,50.5571322
E33049104,263927,56658,-3.915736518,50.39401195
E33049185,281311,77203,-3.67781747,50.58246764
E33049105,263915,56067,-3.915697885,50.38870148
E33049184,295456,75027,-3.477487292,50.56561103
E33049102,284973,57303,-3.619985229,50.40430735
E33049183,296006,76747,-3.470206303,50.58117231
E33049103,262567,56091,-3.934644904,50.38860046
E33049182,295395,76833,-3.478845804,50.58183713
E33049100,282411,55896,-3.655568545,50.39115667
E33049181,296425,76928,-3.464341479,50.58287013
E33048789,307327,102592,-3.316835653,50.81543762
E33048708,180380,61691,-5.092609903,50.41393246
E33049101,286714,63259,-3.597294172,50.45819309
E33049180,295367,76110,-3.479043418,50.57533104
E33048788,309690,99431,-3.282534634,50.78739184
E33048709,179369,61470,-5.106693965,50.41157172
E33049316,269981,87580,-3.841411457,50.67332132
E33049397,399011,110162,-2.015429264,50.89093947
E33049317,258581,74067,-3.997484634,50.5492131
E33049396,403383,105215,-1.953314471,50.84644826
E33049314,259186,95821,-3.997226852,50.74487196
E33049395,395016,99488,-2.072088454,50.79493653
E33049315,258690,95343,-4.004077358,50.7404552
E33049394,400320,105781,-1.996820363,50.8515429
E33049312,258806,94812,-4.00222752,50.73570964
E33049393,403109,103034,-1.957231227,50.82683592
E33049313,255885,94331,-4.043397976,50.73066967
E33049392,399772,100744,-2.004598016,50.8062527
E33049108,262336,56522,-3.938057713,50.39241893
E33049189,293845,73613,-3.499815645,50.552609
E33049310,258975,94905,-3.99986323,50.73658955
E33049391,410238,102055,-1.856031855,50.81795132
E33049109,278595,61981,-3.711206228,50.44507355
E33049188,277846,76245,-3.726425136,50.57313463
E33049311,259314,95484,-3.995287813,50.74187579
E33049390,412182,104103,-1.828372038,50.83633495
E33049318,267844,97028,-3.875011879,50.75775843
E33049399,405654,106450,-1.921041623,50.85753679
E33049319,270186,87685,-3.838547106,50.67430785
E33050066,386814,220706,-2.19297747,51.88475838
E33050067,387637,220881,-2.181025827,51.88634691
E33050064,384274,221910,-2.229941711,51.89551138
E33050062,388879,226994,-2.163183703,51.94133407
E33050063,381422,221634,-2.271367836,51.89294213
E33050060,379480,220109,-2.299504486,51.87916226
E33050061,384353,223539,-2.228869763,51.9101581
E33050276,360490,126347,-2.564845756,51.03511697
E33050277,354344,123012,-2.652074164,51.00467337
E33050274,356949,122140,-2.614846794,50.99703362
E33050275,359770,122447,-2.574681528,51.00000134
E33050272,366243,123286,-2.482519019,51.00795836
E33050273,352268,122942,-2.681652271,51.00387813
E33050068,388446,219940,-2.169251142,51.87790326
E33050270,370537,128025,-2.421707447,51.05081409
E33050069,388620,219443,-2.166704327,51.87344213
E33050271,368937,126087,-2.44436953,51.03329579
E33050446,296575,146216,-3.48185575,51.20575668
E33050447,296811,145948,-3.478405471,51.20338896
E33050445,297111,146262,-3.474206561,51.20627006
E33050442,320773,115076,-3.12873048,50.92967072
E33050443,328088,119623,-3.025553268,50.97151358
E33050278,351635,123575,-2.690751745,51.00951141
E33050440,326324,122282,-3.051218814,50.99519562
